gene_name	panacota	panaroo	panaroodefault	roarydefault
gene_2813	KLPN_ST258430	group_1094	group_1187	group_20143
gene_2814	KLPN_ST2584311	fepA_2~~~fepA_3	fepA_2~~~fepA_3	fepA_1
gene_2815	KLPN_ST2584312	codB	codB	codB
gene_2816	KLPN_ST2584313	chiP_2~~~chiP_1~~~chiP	chiP_2~~~chiP_1~~~chiP	chiP
gene_2817	KLPN_ST2584314	group_1783	group_1659	sucC
gene_2818	KLPN_ST2584315	group_5348	group_5104	group_20630
gene_2819	KLPN_ST2584317	sasA_2~~~phoR_2~~~sasA_1	sasA_2~~~phoR_2~~~sasA_1	sasA_2
gene_2820	KLPN_ST2584318	group_3626	group_3400	lolA
gene_2821	KLPN_ST2584319	gloC_2~~~gloC_1~~~gloC	gloC_2~~~gloC_1~~~gloC	gloC
gene_2822	KLPN_ST258431	group_4898	group_4656	group_9670
gene_2823	KLPN_ST2584320	group_515	group_641	helD
gene_2824	KLPN_ST2584321	group_3693	group_3462	wrbA
gene_2825	KLPN_ST2584322	pdxA2	pdxA2	pdxA2
gene_2826	KLPN_ST2584329	atsB_1~~~chuR~~~chuR_1	atsB_1~~~chuR~~~chuR_1	NA
gene_2827	KLPN_ST258432	group_6367	group_6787	ispU
gene_2828	KLPN_ST2584337	yfcJ_1	yfcJ_1	yfcJ_1
gene_2829	KLPN_ST258433	group_2891	group_2754	ycgJ
gene_2830	KLPN_ST258434	glaH	glaH	glaH
gene_2831	KLPN_ST258435	artQ_1	artQ_1	hisQ_2
gene_2832	KLPN_ST258436	entF_1~~~entF_2~~~entF	entF_1~~~entF_2~~~entF	entF
gene_2833	KLPN_ST258437	group_2063	group_1936	yoaD
gene_2834	KLPN_ST258438	group_637	group_2168	mrdA_1
gene_2835	KLPN_ST2584395	group_8150	group_8896	group_11897
gene_2836	KLPN_ST258439	group_4007	group_3769	fldA
gene_2837	KLPN_ST25843	group_3510	group_3289	nth
gene_2838	KLPN_ST2584402	ribB	ribB	ribB
gene_2839	KLPN_ST2584406	malT_3~~~malT_2~~~malT_1	malT_3~~~malT_2~~~malT_1	malT_2
gene_2840	KLPN_ST2584408	narX~~~narX_2~~~narX_1	narX~~~narX_2~~~narX_1	narX
gene_2841	KLPN_ST258440	group_1838	group_1713	cydB_2
gene_2842	KLPN_ST258441	ybhN	ybhN	ybhN
gene_2843	KLPN_ST258442	ybiR_1~~~ybiR_2	ybiR_1~~~ybiR_2	ybiR
gene_2844	KLPN_ST258443	rcdA	rcdA	rcdA
gene_2845	KLPN_ST2584446	group_3163	group_2990	group_20249
gene_2846	KLPN_ST2584448	yahK~~~yahK_1~~~yahK_2	yahK~~~yahK_1~~~yahK_2	yahK
gene_2847	KLPN_ST258444	group_1614	group_1503	pqiA
gene_2848	KLPN_ST2584456	oppC	oppC	oppC
gene_2849	KLPN_ST2584473	group_7669	mgtE	group_5250
gene_2850	KLPN_ST2584474	fruA_3~~~fruA_4	fruA_3~~~fruA_4	fruA_2
gene_2851	KLPN_ST2584475	yehW	yehW	yehW
gene_2852	KLPN_ST2584476	group_2444	group_2321	yegS
gene_2853	KLPN_ST2584478	group_6848	group_7277	group_10101
gene_2854	KLPN_ST2584479	yedR	yedR	yedR
gene_2855	KLPN_ST2584480	araG	araG	araG
gene_2856	KLPN_ST2584481	group_5025	group_4780	group_20714
gene_2857	KLPN_ST2584482	group_6555	group_6975	group_8139
gene_2858	KLPN_ST2584483	group_2716	group_2588	group_11702
gene_2859	KLPN_ST2584485	group_2931	group_1163	dauA_1
gene_2860	KLPN_ST2584486	group_4393	group_4167	group_20338
gene_2861	KLPN_ST2584487	group_4879	group_4638	amnD
gene_2862	KLPN_ST2584488	group_6377	group_6797	group_9461
gene_2863	KLPN_ST2584489	group_962	group_5441	gltC_2
gene_2864	KLPN_ST258448	group_4087	group_3852	luxS
gene_2865	KLPN_ST2584490	group_3380	group_3179	ccmB
gene_2866	KLPN_ST2584491	group_2404	group_56	group_7622
gene_2867	KLPN_ST2584492	ydcZ	ydcZ	ydcZ
gene_2868	KLPN_ST2584493	group_3287	group_3103	narV
gene_2869	KLPN_ST2584494	group_6994	group_7421	NA
gene_2870	KLPN_ST2584495	group_2899	group_2762	nimR_4
gene_2871	KLPN_ST2584496	group_3995	group_3758	group_11714
gene_2872	KLPN_ST2584498	group_3052	group_2895	fabG_10
gene_2873	KLPN_ST2584499	xanP_2~~~xanP_3	xanP_2~~~xanP_3	xanP_1
gene_2874	KLPN_ST258449	group_4335	group_4102	hycI
gene_2875	KLPN_ST25844	btuD_4~~~btuD_2~~~btuD_5	btuD_4~~~btuD_2~~~btuD_5	btuD_3
gene_2876	KLPN_ST2584501	group_3159	group_2987	group_11810
gene_2877	KLPN_ST2584502	group_8037	group_8763	dcuR
gene_2878	KLPN_ST2584503	group_1941	group_1815	emrA_1
gene_2879	KLPN_ST2584504	nifJ~~~nifJ_2~~~nifJ_1	nifJ~~~nifJ_2~~~nifJ_1	nifJ
gene_2880	KLPN_ST2584505	group_7775	group_8293	group_9825
gene_2881	KLPN_ST2584506	group_4974	group_4731	group_10032
gene_2882	KLPN_ST2584507	group_7804	group_8318	group_5750
gene_2883	KLPN_ST2584508	pyrF	pyrF	pyrF
gene_2884	KLPN_ST2584509	group_3298	group_3114	group_20741
gene_2885	KLPN_ST258450	group_5437	group_5224	group_11539
gene_2886	KLPN_ST2584510	group_3851	group_3618	group_11658
gene_2887	KLPN_ST2584511	group_2574	group_2452	group_19448
gene_2888	KLPN_ST2584512	group_175	group_257	gltC_3
gene_2889	KLPN_ST2584513	potD_2~~~potD_1	potD_2~~~potD_1	potD
gene_2890	KLPN_ST2584514	group_2262	group_2139	fabH
gene_2891	KLPN_ST2584515	ycdX_1~~~ycdX_2~~~ycdX	ycdX_1~~~ycdX_2~~~ycdX	ycdX
gene_2892	KLPN_ST2584516	puuA_2~~~puuA_1	puuA_2~~~puuA_1	puuA
gene_2893	KLPN_ST2584517	group_4072	group_3834	fabA
gene_2894	KLPN_ST2584518	group_7414	group_7817	clpA
gene_2895	KLPN_ST2584519	ybjN_1~~~ybjN_2	ybjN_1~~~ybjN_2	ybjN
gene_2896	KLPN_ST258451	group_868	group_1091	cysI
gene_2897	KLPN_ST2584521	group_1537	group_1426	rimO
gene_2898	KLPN_ST2584522	rlmF_2~~~rlmF_1~~~rlmF	rlmF_2~~~rlmF_1~~~rlmF	rlmF
gene_2899	KLPN_ST2584523	group_7594	group_8007	group_11170
gene_2900	KLPN_ST2584524	group_2807	group_2678	modE
gene_2901	KLPN_ST2584525	group_2796	group_2667	nei
gene_2902	KLPN_ST2584526	asnB~~~asnB_2	asnB~~~asnB_2	NA
gene_2903	KLPN_ST2584527	group_1730	group_1609	mtnK
gene_2904	KLPN_ST2584528	group_1952	group_1828	mdtA_3
gene_2905	KLPN_ST2584529	yegT	yegT	yegT
gene_2906	KLPN_ST258452	sfnR~~~norR_2	sfnR~~~norR_2	group_7866
gene_2907	KLPN_ST2584530	group_3641	group_3415	group_11282
gene_2908	KLPN_ST2584531	ybcJ	ybcJ	ybcJ
gene_2909	KLPN_ST2584532	group_3890	group_3660	apt
gene_2910	KLPN_ST2584533	group_5754	group_5969	group_19454
gene_2911	KLPN_ST2584534	group_2687	group_2559	ydiB_2
gene_2912	KLPN_ST2584535	group_3766	group_3533	acpH
gene_2913	KLPN_ST2584536	group_3272	group_3092	group_19853
gene_2914	KLPN_ST2584537	ecpC_3~~~ecpC_1~~~ecpC_2	ecpC_3~~~ecpC_1~~~ecpC_2	ecpC_1
gene_2915	KLPN_ST2584538	group_5810	group_6105	group_11790
gene_2916	KLPN_ST2584539	group_3768	group_3536	gmhA
gene_2917	KLPN_ST258453	group_1839	cbiD	NA
gene_2918	KLPN_ST2584540	dnaE_2~~~dnaE_1	dnaE_2~~~dnaE_1	dnaE
gene_2919	KLPN_ST2584541	fhuA_2~~~fhuA_3~~~fhuA_1	fhuA_2~~~fhuA_3~~~fhuA_1	fhuA_2
gene_2920	KLPN_ST2584542	group_6613	group_7035	yacG
gene_2921	KLPN_ST2584543	ydiM	ydiM	ydiM
gene_2922	KLPN_ST2584544	ygdR_1	ygdR_1	ygdR_4
gene_2923	KLPN_ST2584545	ousA~~~proP_2~~~nanT	ousA~~~proP_2~~~nanT	proP_2
gene_2924	KLPN_ST2584546	group_1959	group_1835	group_11216
gene_2925	KLPN_ST2584547	group_6143	group_6567	group_9833
gene_2926	KLPN_ST2584548	fsr_1~~~fsr_2	fsr_1~~~fsr_2	fsr
gene_2927	KLPN_ST2584549	lptD_1~~~lptD_2~~~lptD	lptD_1~~~lptD_2~~~lptD	lptD
gene_2928	KLPN_ST2584550	group_2298	group_2175	ribF
gene_2929	KLPN_ST2584551	group_2209	group_2085	serB
gene_2930	KLPN_ST2584552	group_7647	group_8149	group_7367
gene_2931	KLPN_ST2584553	trpS2_1~~~trpS2_2	trpS2_1~~~trpS2_2	NA
gene_2932	KLPN_ST2584554	group_1025	NA	group_9946
gene_2933	KLPN_ST2584557	group_264	group_405	group_1481
gene_2934	KLPN_ST258455	group_846	group_5645	rpsQ
gene_2935	KLPN_ST258456	thiC_2~~~thiC_1	thiC_2~~~thiC_1	thiC
gene_2936	KLPN_ST2584572	mltD	mltD	mltD
gene_2937	KLPN_ST2584573	iolU_2	iolU_2	iolU_2
gene_2938	KLPN_ST2584574	group_4899	group_4657	group_11775
gene_2939	KLPN_ST2584575	group_172	group_253	NA
gene_2940	KLPN_ST2584576	group_6621	group_7043	group_7740
gene_2941	KLPN_ST258457	panS	panS	panS
gene_2942	KLPN_ST2584582	prmB	prmB	prmB
gene_2943	KLPN_ST2584589	group_2461	group_2339	oxyR_5
gene_2944	KLPN_ST258458	group_3113	group_2945	aphA
gene_2945	KLPN_ST258459	group_5049	group_4802	erpA
gene_2946	KLPN_ST25845	group_6097	group_6518	group_7797
gene_2947	KLPN_ST2584606	rl5	rl5	rl5
gene_2948	KLPN_ST258460	group_6527	group_6946	group_19258
gene_2949	KLPN_ST2584619	bcsZ_3~~~bcsZ_2~~~bcsZ_1~~~bcsZ	bcsZ_3~~~bcsZ_2~~~bcsZ_1~~~bcsZ	bcsZ
gene_2950	KLPN_ST258461	group_3498	group_3279	nqrD
gene_2951	KLPN_ST2584628	group_3689	group_3458	nudK_2
gene_2952	KLPN_ST2584629	ynjB	ynjB	ynjB
gene_2953	KLPN_ST258462	group_5992	group_6408	group_5637
gene_2954	KLPN_ST258463	group_2730	group_2602	glnH_3
gene_2955	KLPN_ST2584643	group_8003	group_8720	dnaJ_1
gene_2956	KLPN_ST2584648	lsrB_1	lsrB_1	lsrB_1
gene_2957	KLPN_ST258464	group_7133	group_7552	group_9215
gene_2958	KLPN_ST258465	group_3216	group_3038	group_20782
gene_2959	KLPN_ST258466	cyoA_1~~~cyoA_2	cyoA_1~~~cyoA_2	cyoA
gene_2960	KLPN_ST258467	btuD_6~~~malK_2~~~malK_3	btuD_6~~~malK_2~~~malK_3	group_4519
gene_2961	KLPN_ST2584680	group_4280	group_4053	rutC_1
gene_2962	KLPN_ST2584681	group_6235	group_6654	ribC
gene_2963	KLPN_ST2584682	rsxE_2~~~rsxE_1	rsxE_2~~~rsxE_1	rsxE
gene_2964	KLPN_ST2584683	rhaR_3~~~rhaR	rhaR_3~~~rhaR	group_7653
gene_2965	KLPN_ST2584684	ygdR_2	ygdR_2	group_11371
gene_2966	KLPN_ST2584685	group_5463	group_5328	catC
gene_2967	KLPN_ST2584687	group_7790	group_8307	alsE_2
gene_2968	KLPN_ST2584689	iolT_1~~~iolT_2	iolT_1~~~iolT_2	iolT
gene_2969	KLPN_ST258468	gsk_1~~~gsk_2	gsk_1~~~gsk_2	gsk
gene_2970	KLPN_ST2584690	group_3324	group_3135	group_20793
gene_2971	KLPN_ST2584691	group_1576	group_1463	clcB_1
gene_2972	KLPN_ST2584692	group_11	group_43	group_6670
gene_2973	KLPN_ST2584693	malI_2~~~malI_1~~~malI~~~purR_2	malI_2~~~malI_1~~~malI~~~purR_2	malI
gene_2974	KLPN_ST2584694	group_3696	group_3466	yrdA_1
gene_2975	KLPN_ST2584695	group_2183	group_2058	zntB_2
gene_2976	KLPN_ST2584696	group_7367	group_7773	group_8287
gene_2977	KLPN_ST2584698	pqiB	pqiB	pqiB
gene_2978	KLPN_ST2584699	group_2996	group_2845	kdsB
gene_2979	KLPN_ST25846	ychQ	ychQ	ychQ
gene_2980	KLPN_ST2584700	group_6173	group_6597	cspD
gene_2981	KLPN_ST2584701	group_5158	group_4912	nfsA
gene_2982	KLPN_ST2584702	group_2643	group_2514	group_11954
gene_2983	KLPN_ST2584703	gsiD_2~~~gsiD_1~~~gsiD_3	gsiD_2~~~gsiD_1~~~gsiD_3	gsiD_1
gene_2984	KLPN_ST2584704	mcbA	mcbA	mcbA
gene_2985	KLPN_ST2584705	livF_2	livF_2	group_7275
gene_2986	KLPN_ST2584706	group_2145	group_2019	group_20759
gene_2987	KLPN_ST2584707	ubiF_1~~~ubiF_2~~~ubiF	ubiF_1~~~ubiF_2~~~ubiF	ubiF
gene_2988	KLPN_ST2584708	group_4070	group_3832	pagP
gene_2989	KLPN_ST2584709	rbsC_2~~~rbsC	rbsC_2~~~rbsC	rbsC_2
gene_2990	KLPN_ST2584710	ctpF_1	ctpF_1	ctpF_1
gene_2991	KLPN_ST2584711	group_1466	group_1362	pheP
gene_2992	KLPN_ST2584712	rbsC_1~~~mglC_1	rbsC_1~~~mglC_1	rbsC_1
gene_2993	KLPN_ST2584713	ecpB_1	ecpB_1	ecpB_1
gene_2994	KLPN_ST2584714	lpd3	lpd3	lpd
gene_2995	KLPN_ST2584715	yafJ_1~~~yafJ_2	yafJ_1~~~yafJ_2	yafJ
gene_2996	KLPN_ST2584716	accA	accA	accA
gene_2997	KLPN_ST2584717	group_2779	group_2650	fhuC_1
gene_2998	KLPN_ST2584718	group_3365	group_3166	can_1
gene_2999	KLPN_ST2584719	zapD	zapD	zapD
gene_3000	KLPN_ST258471	group_6897	group_7326	group_11274
gene_3001	KLPN_ST2584720	group_2949	group_2805	aroD
gene_3002	KLPN_ST2584721	carB	carB	carB
gene_3003	KLPN_ST2584722	group_3739	group_3508	mog
gene_3004	KLPN_ST2584723	group_6460	group_6878	group_9124
gene_3005	KLPN_ST2584724	lgoR	lgoR	lgoR
gene_3006	KLPN_ST2584725	group_1473	group_1369	sad_2
gene_3007	KLPN_ST2584726	group_1454	group_1352	cusC_2
gene_3008	KLPN_ST2584727	group_7085	group_7508	group_9599
gene_3009	KLPN_ST2584728	group_4921	group_4681	group_19128
gene_3010	KLPN_ST2584729	fklB	fklB	fklB
gene_3011	KLPN_ST2584732	pspG	pspG	pspG
gene_3012	KLPN_ST2584736	group_1801	group_1677	metB
gene_3013	KLPN_ST2584737	dapF	dapF	dapF
gene_3014	KLPN_ST2584738	fadB_2~~~fadB~~~fadB_1	fadB_2~~~fadB~~~fadB_1	fadB
gene_3015	KLPN_ST2584739	group_5622	group_5728	hupA
gene_3016	KLPN_ST258473	group_2477	group_2355	cynR_1
gene_3017	KLPN_ST2584740	group_7211	group_7630	group_9753
gene_3018	KLPN_ST2584741	fepA_2~~~fepA_3~~~fepA_1	fepA_2~~~fepA_3~~~fepA_1	fepA_2
gene_3019	KLPN_ST2584745	hipO_3~~~hipO_2	hipO_3~~~hipO_2	group_8258
gene_3020	KLPN_ST2584746	group_6336	group_6757	jefA_2
gene_3021	KLPN_ST2584747	tpa~~~argD_2~~~argD_1	tpa~~~argD_2~~~argD_1	tpa
gene_3022	KLPN_ST2584748	fepD~~~btuC_3	fepD~~~btuC_3	fepD
gene_3023	KLPN_ST2584749	group_6117	group_6540	alsC
gene_3024	KLPN_ST258474	group_943	group_8996	group_9418
gene_3025	KLPN_ST2584750	cobC_2	cobC_2	cobC_1
gene_3026	KLPN_ST2584751	seqA	seqA	seqA
gene_3027	KLPN_ST2584752	ybgC	ybgC	ybgC
gene_3028	KLPN_ST2584753	group_4137	group_3898	group_11173
gene_3029	KLPN_ST2584754	ybhQ	ybhQ	ybhQ
gene_3030	KLPN_ST2584757	lyx_2~~~lyx_1~~~lyx_3	lyx_2~~~lyx_1~~~lyx_3	lyx_2
gene_3031	KLPN_ST2584758	fba	fba	fba
gene_3032	KLPN_ST2584759	group_1763	group_1640	iolG_1
gene_3033	KLPN_ST2584760	group_5085	group_4837	glnK
gene_3034	KLPN_ST2584761	acrR_1	acrR_1	acrR_2
gene_3035	KLPN_ST2584762	selU_1~~~selU_2	selU_1~~~selU_2	NA
gene_3036	KLPN_ST2584764	group_7664	group_8168	group_9102
gene_3037	KLPN_ST2584765	group_6567	group_6986	group_19483
gene_3038	KLPN_ST2584766	cysH	cysH	cysH_2
gene_3039	KLPN_ST2584767	group_2967	group_2820	artI
gene_3040	KLPN_ST2584768	caiT~~~ectT	caiT~~~ectT	NA
gene_3041	KLPN_ST2584769	efeO	efeO	efeO
gene_3042	KLPN_ST258476	catA	catA	catA
gene_3043	KLPN_ST2584770	group_1698	group_1582	sotB_1
gene_3044	KLPN_ST2584771	lolC	lolC	lolC
gene_3045	KLPN_ST2584772	yciE_2	yciE_2	yciE_2
gene_3046	KLPN_ST2584773	group_2420	group_2297	pgrR_10
gene_3047	KLPN_ST2584774	selD	selD	selD
gene_3048	KLPN_ST2584775	kduD_1	kduD_1	kduD_2
gene_3049	KLPN_ST2584776	yciN	yciN	yciN
gene_3050	KLPN_ST2584777	group_4939	group_4700	pspC
gene_3051	KLPN_ST2584778	group_2665	group_2536	group_8338
gene_3052	KLPN_ST2584779	group_1050	group_5754	NA
gene_3053	KLPN_ST258477	ydcO_2~~~ydcO_1	ydcO_2~~~ydcO_1	ydcO
gene_3054	KLPN_ST2584780	group_3613	group_3389	group_20379
gene_3055	KLPN_ST2584782	tam	tam	tam
gene_3056	KLPN_ST2584783	group_8064	group_8796	group_7748
gene_3057	KLPN_ST2584784	group_949	group_5420	group_11449
gene_3058	KLPN_ST2584785	group_1195	group_6532	group_9736
gene_3059	KLPN_ST2584787	mltA_1~~~mltA_2~~~mltA	mltA_1~~~mltA_2~~~mltA	mltA
gene_3060	KLPN_ST2584788	truC	truC	truC
gene_3061	KLPN_ST2584789	group_7816	group_8332	group_9516
gene_3062	KLPN_ST258478	group_3570	group_3347	rsxG
gene_3063	KLPN_ST2584791	nicS	nicS	nicS
gene_3064	KLPN_ST2584792	group_2896	group_2759	glnH_1
gene_3065	KLPN_ST2584793	vldW_3	vldW_3	vldW_2
gene_3066	KLPN_ST2584794	smrA	smrA	smrA
gene_3067	KLPN_ST2584795	group_534	group_820	group_4776
gene_3068	KLPN_ST2584796	group_3337	group_3145	pspA_1
gene_3069	KLPN_ST2584797	group_3230	group_3052	pyrG_2
gene_3070	KLPN_ST2584798	group_1785	group_1661	mnmA
gene_3071	KLPN_ST2584799	group_4849	group_4609	group_19312
gene_3072	KLPN_ST258479	cimH	cimH	cimH
gene_3073	KLPN_ST25847	group_5212	group_4963	group_20788
gene_3074	KLPN_ST2584800	group_8168	group_8915	group_9582
gene_3075	KLPN_ST2584801	rutE	rutE	rutE
gene_3076	KLPN_ST2584802	group_1721	group_1602	rlmI
gene_3077	KLPN_ST2584803	group_4365	group_4132	lrp_2
gene_3078	KLPN_ST2584804	group_6831	group_7261	bglA_3
gene_3079	KLPN_ST2584805	clsB~~~clsB_2~~~clsB_1	clsB~~~clsB_2~~~clsB_1	clsB
gene_3080	KLPN_ST2584806	group_3877	group_3642	group_11174
gene_3081	KLPN_ST2584807	group_7439	group_7841	cydX
gene_3082	KLPN_ST2584808	ybfE	ybfE	ybfE
gene_3083	KLPN_ST2584809	rlmH	rlmH	rlmH
gene_3084	KLPN_ST258480	group_2271	group_2148	ispH
gene_3085	KLPN_ST2584810	ydjH_1~~~ydjH_2	ydjH_1~~~ydjH_2	ydjH_1
gene_3086	KLPN_ST2584811	group_2785	group_2656	fepC
gene_3087	KLPN_ST2584813	group_5330	group_5086	celA_1
gene_3088	KLPN_ST2584815	group_836	group_5532	panC
gene_3089	KLPN_ST2584816	ecpE_2~~~ecpE_1	ecpE_2~~~ecpE_1	ecpE_1
gene_3090	KLPN_ST2584817	scrB_1~~~scrB_2	scrB_1~~~scrB_2	scrB
gene_3091	KLPN_ST258481	slt	slt	slt
gene_3092	KLPN_ST2584820	group_6079	group_6501	group_3552
gene_3093	KLPN_ST2584821	exuT_4~~~exuT_2~~~exuT_3~~~exuT_1	exuT_4~~~exuT_2~~~exuT_3~~~exuT_1	exuT_3
gene_3094	KLPN_ST2584822	group_2028	group_1903	gatD
gene_3095	KLPN_ST2584823	group_5153	group_4907	secG
gene_3096	KLPN_ST2584824	bglH_2~~~bglH_1	bglH_2~~~bglH_1	bglH_2
gene_3097	KLPN_ST2584825	group_6211	group_6631	nanR
gene_3098	KLPN_ST2584826	cutA	cutA	cutA
gene_3099	KLPN_ST2584827	cusS	cusS	cusS_2
gene_3100	KLPN_ST2584828	yjiA_1~~~yjiA_2	yjiA_1~~~yjiA_2	yjiA
gene_3101	KLPN_ST2584829	uxaB_2~~~uxaB_1	uxaB_2~~~uxaB_1	uxaB_2
gene_3102	KLPN_ST258482	group_6800	group_7226	dnaT_2
gene_3103	KLPN_ST2584830	yjjV	yjjV	yjjV
gene_3104	KLPN_ST258483	group_2565	group_2440	hpcB
gene_3105	KLPN_ST258484	group_2902	group_2765	paaF
gene_3106	KLPN_ST258485	group_7242	group_7658	group_9790
gene_3107	KLPN_ST258486	group_7537	group_7941	group_11805
gene_3108	KLPN_ST25848	btsR_2~~~btsR_1	btsR_2~~~btsR_1	btsR
gene_3109	KLPN_ST258490	group_3025	group_2871	cobS
gene_3110	KLPN_ST2584926	dgcP	dgcP	dgcP
gene_3111	KLPN_ST2584942	nnr	nnr	nnr
gene_3112	KLPN_ST258494	group_4321	group_4089	mgsA
gene_3113	KLPN_ST258495	group_7713	group_8226	aspC
gene_3114	KLPN_ST258496	rarA	rarA	rarA
gene_3115	KLPN_ST258497	artJ_2~~~artJ_1	artJ_2~~~artJ_1	artJ_2
gene_3116	KLPN_ST258498	group_5349	group_5105	group_11276
gene_3117	KLPN_ST25849	group_2532	group_2408	group_11257
gene_3118	KLPN_ST2585030	group_67	group_109	group_8814
gene_3119	KLPN_ST2585037	bglA_2~~~bglA_1	bglA_2~~~bglA_1	bglA_2
gene_3120	KLPN_ST258505	group_1590	group_1477	gabT
gene_3121	KLPN_ST258506	proB	proB	proB
gene_3122	KLPN_ST2585074	cpxA	cpxA	cpxA
gene_3123	KLPN_ST2585075	rbsA_5	rbsA_5	rbsA_1
gene_3124	KLPN_ST2585088	leuA_3~~~leuA_2~~~leuA_1	leuA_3~~~leuA_2~~~leuA_1	leuA_2
gene_3125	KLPN_ST258508	ybaK	ybaK	ybaK
gene_3126	KLPN_ST258509	group_778	group_5217	yibH_2
gene_3127	KLPN_ST25850	group_4217	group_3986	eco
gene_3128	KLPN_ST2585105	malF~~~malF_1~~~malF_2	malF~~~malF_1~~~malF_2	malF
gene_3129	KLPN_ST2585184	group_6415	group_6833	group_9652
gene_3130	KLPN_ST25851	group_2226	group_2103	menC
gene_3131	KLPN_ST2585224	group_5246	group_5002	gdx
gene_3132	KLPN_ST2585229	mdoG	mdoG	mdoG
gene_3133	KLPN_ST2585233	bepG	bepG	NA
gene_3134	KLPN_ST2585264	group_6218	group_6638	group_9568
gene_3135	KLPN_ST2585280	araE~~~araE_1~~~araE_2	araE_2~~~araE~~~araE_1	araE
gene_3136	KLPN_ST2585286	group_53	group_99	NA
gene_3137	KLPN_ST2585292	group_7677	group_8180	group_3349
gene_3138	KLPN_ST2585295	gnd_2	gnd_2	gnd
gene_3139	KLPN_ST2585298	group_6589	group_7005	group_9941
gene_3140	KLPN_ST2585299	group_1647	group_1531	group_19585
gene_3141	KLPN_ST25852	group_3542	group_3320	yfcG
gene_3142	KLPN_ST2585300	group_3410	group_3203	metI_4
gene_3143	KLPN_ST2585301	glnD_2~~~glnD_1	glnD_2~~~glnD_1	glnD
gene_3144	KLPN_ST2585302	hrpB~~~hrpB_1~~~hrpB_2	hrpB~~~hrpB_1~~~hrpB_2	hrpB
gene_3145	KLPN_ST2585303	aceF_1~~~aceF_2~~~aceF	aceF_1~~~aceF_2~~~aceF	aceF
gene_3146	KLPN_ST2585304	ftsL	group_5181	ftsL
gene_3147	KLPN_ST2585308	group_5181	group_4933	group_11587
gene_3148	KLPN_ST2585309	pduX_2~~~pduX_1	pduX_2~~~pduX_1	pduX
gene_3149	KLPN_ST2585310	group_4024	group_3785	hyfA_1
gene_3150	KLPN_ST2585311	group_7010	group_130	group_3398
gene_3151	KLPN_ST2585313	soxS_1~~~soxS_3~~~rhaR_5	soxS_1~~~soxS_3~~~rhaR_5	soxS_3
gene_3152	KLPN_ST2585320	iutA_1~~~iutA~~~iutA_2	iutA_1~~~iutA~~~iutA_2	iutA
gene_3153	KLPN_ST2585330	paaZ~~~paaZ_1~~~paaZ_2	paaZ~~~paaZ_1~~~paaZ_2	paaZ
gene_3154	KLPN_ST2585355	ksdD_1~~~ksdD_2~~~ksdD	ksdD_1~~~ksdD_2~~~ksdD	ksdD
gene_3155	KLPN_ST2585393	mdtO	mdtO	mdtO
gene_3156	KLPN_ST2585397	ndmA	ndmA	ndmA
gene_3157	KLPN_ST25853	group_1557	group_1445	fadI
gene_3158	KLPN_ST2585460	sbmA~~~sbmA_2~~~sbmA_1	sbmA~~~sbmA_2~~~sbmA_1	sbmA
gene_3159	KLPN_ST2585472	rfaQ	rfaQ	rfaQ
gene_3160	KLPN_ST2585482	group_164	group_245	group_3463
gene_3161	KLPN_ST25854	group_845	group_2542	ptsI
gene_3162	KLPN_ST2585502	lysN_1~~~ptsJ_1~~~hisC_2~~~norG_1~~~hisC_3	lysN_1~~~ptsJ_1~~~hisC_2~~~norG_1~~~hisC_3	lysN_1
gene_3163	KLPN_ST258550	rob_1~~~rob_2	rob_1~~~rob_2	rob_1
gene_3164	KLPN_ST2585526	ycjG_2~~~ycjG~~~ycjG_1	ycjG_2~~~ycjG~~~ycjG_1	ycjG
gene_3165	KLPN_ST258553	rsmJ	group_5452	rsmJ
gene_3166	KLPN_ST258557	group_6044	group_6467	group_8813
gene_3167	KLPN_ST25855	group_4279	group_4052	group_19158
gene_3168	KLPN_ST2585606	nmoA	nmoA	nmoA
gene_3169	KLPN_ST2585617	murP	murP	murP
gene_3170	KLPN_ST258565	menF_2~~~menF_1~~~menF	menF_2~~~menF_1~~~menF	menF
gene_3171	KLPN_ST2585680	group_3976	group_3740	group_11717
gene_3172	KLPN_ST2585682	yoaA_2~~~yoaA_1	yoaA_2~~~yoaA_1	yoaA
gene_3173	KLPN_ST2585683	group_117	group_121	mdtB
gene_3174	KLPN_ST2585684	vldW	vldW	vldW_3
gene_3175	KLPN_ST2585685	group_4664	group_4428	nrdI
gene_3176	KLPN_ST2585686	group_4334	group_4101	rpsG
gene_3177	KLPN_ST2585687	group_3297	group_3113	rpe
gene_3178	KLPN_ST2585688	panM	panM	panM
gene_3179	KLPN_ST2585689	nikE	nikE	nikE
gene_3180	KLPN_ST2585690	nadC	nadC	nadC
gene_3181	KLPN_ST25856	group_980	group_1160	group_9145
gene_3182	KLPN_ST2585703	nhaB_2~~~nhaB_1~~~nhaB	nhaB_2~~~nhaB_1~~~nhaB	nhaB
gene_3183	KLPN_ST2585707	nadX~~~nadX_2~~~nadX_1	nadX~~~nadX_2~~~nadX_1	nadX
gene_3184	KLPN_ST2585709	tag_1~~~tag_2~~~tag	tag_1~~~tag_2~~~tag	tag
gene_3185	KLPN_ST2585771	group_351	group_537	group_4226
gene_3186	KLPN_ST2585773	rne	rne	rne
gene_3187	KLPN_ST258577	ydgC	ydgC	ydgC
