gene_name	panacota	panaroo	panaroodefault	roarydefault
gene_2551	KLPN_ST3073550	ydjZ_1~~~ydjZ_2~~~ydjZ	ydjZ_1~~~ydjZ_2~~~ydjZ	ydjZ
gene_2552	KLPN_ST3073551	group_2206	group_2419	dmlR_21
gene_2553	KLPN_ST3073552	group_1419	group_1630	cydA_2
gene_2554	KLPN_ST3073553	kdgT_2~~~kdgT~~~kdgT_1	kdgT_2~~~kdgT~~~kdgT_1	kdgT
gene_2555	KLPN_ST3073554	group_4775	group_5090	fabG_10
gene_2556	KLPN_ST3073555	group_6568	group_6823	ycdZ
gene_2557	KLPN_ST3073558	group_1037	group_1243	proA_1
gene_2558	KLPN_ST3073559	lhgD	lhgD	lhgD
gene_2559	KLPN_ST3073560	group_4357	group_4673	yafJ
gene_2560	KLPN_ST3073561	group_2653	group_2894	accA
gene_2561	KLPN_ST3073562	group_3996	group_4306	fhuC_2
gene_2562	KLPN_ST3073563	group_5414	group_5702	can_2
gene_2563	KLPN_ST3073564	group_70	group_71	secA
gene_2564	KLPN_ST3073565	group_1358	group_1570	setA
gene_2565	KLPN_ST3073566	group_3069	group_3311	citG_3
gene_2566	KLPN_ST3073567	yaaA	yaaA	yaaA
gene_2567	KLPN_ST3073569	group_2398	group_2606	argI
gene_2568	KLPN_ST3073570	group_7244	group_7479	cybC
gene_2569	KLPN_ST3073571	group_543	group_749	cycA_2
gene_2570	KLPN_ST3073572	mutL	mutL	mutL
gene_2571	KLPN_ST3073573	group_7491	group_7693	group_15015
gene_2572	KLPN_ST3073574	group_6772	group_7036	phnG
gene_2573	KLPN_ST3073575	group_775	group_980	oxyR_3
gene_2574	KLPN_ST3073577	group_6474	group_6733	sorB_3
gene_2575	KLPN_ST3073578	group_2212	group_2425	group_4032
gene_2576	KLPN_ST3073583	group_5822	group_6103	eamB
gene_2577	KLPN_ST3073586	group_3534	group_3840	iolU_1
gene_2578	KLPN_ST3073587	group_834	group_1038	group_5135
gene_2579	KLPN_ST3073591	group_1604	group_1816	group_4073
gene_2580	KLPN_ST3073592	rluD_2~~~rluD_1	rluD_2~~~rluD_1	rluD
gene_2581	KLPN_ST3073593	group_7472	group_7676	pgrR_7
gene_2582	KLPN_ST3073594	group_1380	group_1592	ygaP
gene_2583	KLPN_ST3073595	group_6449	group_6711	group_6477
gene_2584	KLPN_ST3073596	group_7559	group_7754	hypA
gene_2585	KLPN_ST3073599	ybdM	ybdM	ybdM
gene_2586	KLPN_ST307359	zapB	zapB	zapB
gene_2587	KLPN_ST3073600	group_726	group_931	shlB
gene_2588	KLPN_ST3073601	group_1810	group_2021	kdpB
gene_2589	KLPN_ST3073602	group_4019	group_4328	cpoB
gene_2590	KLPN_ST307360	group_3872	group_4185	mutM
gene_2591	KLPN_ST307361	group_5786	group_6070	mtlR
gene_2592	KLPN_ST3073623	ycaD_3	ycaD_4~~~ycaD_3	NA
gene_2593	KLPN_ST307362	group_1599	group_1811	kdgK_2
gene_2594	KLPN_ST307363	bcsZ	bcsZ	bcsZ
gene_2595	KLPN_ST307364	group_3417	group_3702	allS
gene_2596	KLPN_ST307366	group_649	group_854	degQ
gene_2597	KLPN_ST307367	mlaB	mlaB	mlaB
gene_2598	KLPN_ST307368	group_3208	group_3464	group_16075
gene_2599	KLPN_ST307369	group_2450	group_2657	garK_3
gene_2600	KLPN_ST307370	group_2152	group_2365	lsrC
gene_2601	KLPN_ST307371	group_292	group_289	dnaG
gene_2602	KLPN_ST307372	ygiN	ygiN	ygiN
gene_2603	KLPN_ST307373	group_1546	group_1760	metC_2
gene_2604	KLPN_ST307374	group_6008	group_4892	pldh_t
gene_2605	KLPN_ST307375	group_4635	group_4955	ygfF
gene_2606	KLPN_ST3073760	group_8239	group_8401	group_7868
gene_2607	KLPN_ST3073761	group_3780	group_4118	adh1
gene_2608	KLPN_ST3073763	group_7365	group_7577	group_7361
gene_2609	KLPN_ST3073764	smrA	smrA	smrA
gene_2610	KLPN_ST3073765	group_2806	group_3048	group_2795
gene_2611	KLPN_ST3073766	group_1544	group_1758	paaF
gene_2612	KLPN_ST3073767	group_1042	group_1249	group_7328
gene_2613	KLPN_ST3073768	ycjX_2~~~ycjX_1~~~ycjX	ycjX_2~~~ycjX_1~~~ycjX	ycjX
gene_2614	KLPN_ST3073769	group_2544	group_2789	cysB
gene_2615	KLPN_ST307376	group_6990	group_7258	arsC_2
gene_2616	KLPN_ST3073770	group_4051	group_4395	tcyP
gene_2617	KLPN_ST3073771	phoC	phoC	phoC
gene_2618	KLPN_ST3073772	group_1686	group_1899	nimT
gene_2619	KLPN_ST3073773	group_6747	group_6997	nudJ
gene_2620	KLPN_ST3073774	group_2306	group_2516	ycfS
gene_2621	KLPN_ST3073775	group_2958	group_3198	yceM
gene_2622	KLPN_ST3073776	efeU	efeU	efeU
gene_2623	KLPN_ST3073777	caiT	caiT	caiT
gene_2624	KLPN_ST3073778	group_3040	group_3280	fabA
gene_2625	KLPN_ST3073779	group_4201	group_4509	group_7930
gene_2626	KLPN_ST307377	group_2992	group_3231	yqeG
gene_2627	KLPN_ST3073780	group_2371	group_2578	clpA
gene_2628	KLPN_ST3073781	group_3114	group_3366	rimK
gene_2629	KLPN_ST3073782	group_627	group_836	ybiT
gene_2630	KLPN_ST3073783	group_2632	group_2873	ybhS
gene_2631	KLPN_ST3073785	pcp_1~~~pcp_2	pcp_1~~~pcp_2	pcp
gene_2632	KLPN_ST3073786	group_331	group_329	asnB
gene_2633	KLPN_ST3073788	group_1277	group_1489	mtnK
gene_2634	KLPN_ST3073789	group_825	group_1027	rbsB_2
gene_2635	KLPN_ST307378	group_6226	group_6493	rppH_1
gene_2636	KLPN_ST3073790	group_599	group_809	mdtA_2
gene_2637	KLPN_ST3073791	group_2681	group_2922	steT
gene_2638	KLPN_ST3073792	group_2366	group_2573	iolG_3
gene_2639	KLPN_ST3073793	group_1085	group_1290	selU
gene_2640	KLPN_ST3073794	group_1310	group_1522	acrA
gene_2641	KLPN_ST3073795	group_732	group_937	mdlB
gene_2642	KLPN_ST3073796	yajR_1~~~yajR_2	yajR_1~~~yajR_2	yajR
gene_2643	KLPN_ST3073797	nfdA_2	nfdA_2	nfdA_2
gene_2644	KLPN_ST3073798	group_1272	group_1484	ampH
gene_2645	KLPN_ST3073799	group_2460	group_2665	group_7797
gene_2646	KLPN_ST307379	group_6270	group_6536	pduE_1
gene_2647	KLPN_ST3073800	group_5792	group_6076	nqrE
gene_2648	KLPN_ST3073802	group_8870	group_8997	group_15310
gene_2649	KLPN_ST3073803	group_7561	group_7756	erpA
gene_2650	KLPN_ST3073804	group_7294	group_7516	panD
gene_2651	KLPN_ST3073805	group_2096	group_2309	guaC
gene_2652	KLPN_ST3073806	group_3400	group_3680	aroE_1
gene_2653	KLPN_ST3073807	group_6208	group_6475	kefF_2
gene_2654	KLPN_ST3073808	group_5973	group_6252	satP
gene_2655	KLPN_ST3073809	group_4021	group_5704	yjjV
gene_2656	KLPN_ST307380	group_8272	group_8435	group_6391
gene_2657	KLPN_ST3073810	group_1881	group_2087	mshD
gene_2658	KLPN_ST3073811	group_3128	group_3375	btsT
gene_2659	KLPN_ST3073813	group_2549	group_2790	group_2968
gene_2660	KLPN_ST3073814	rraB	rraB	rraB
gene_2661	KLPN_ST3073815	group_7597	group_7787	group_7280
gene_2662	KLPN_ST3073816	group_5416	group_5705	ytfE
gene_2663	KLPN_ST3073817	group_2737	group_2976	miaA
gene_2664	KLPN_ST3073818	group_3404	group_3689	group_15216
gene_2665	KLPN_ST3073819	group_4888	group_6865	phnF
gene_2666	KLPN_ST3073820	group_7107	group_7367	cidA
gene_2667	KLPN_ST3073821	group_2331	group_2539	dusA
gene_2668	KLPN_ST3073822	group_7861	group_8040	celA_4
gene_2669	KLPN_ST3073823	group_4428	group_4741	udp
gene_2670	KLPN_ST3073824	group_1639	group_1852	wecE
gene_2671	KLPN_ST3073825	group_5576	group_5862	fabR
gene_2672	KLPN_ST3073826	group_7349	group_5545	cpxR
gene_2673	KLPN_ST3073827	group_113	group_114	fdoG_2
gene_2674	KLPN_ST3073828	group_7015	group_7283	rbsD
gene_2675	KLPN_ST3073829	group_2655	group_2896	yidZ
gene_2676	KLPN_ST307382	group_1782	group_1991	cysN
gene_2677	KLPN_ST3073838	mtfA	mtfA	mtfA
gene_2678	KLPN_ST3073839	group_8377	group_8539	group_7877
gene_2679	KLPN_ST307383	group_2969	group_3209	hmuV
gene_2680	KLPN_ST3073840	group_6998	group_7266	yycE
gene_2681	KLPN_ST3073841	group_8675	group_8819	group_7846
gene_2682	KLPN_ST3073842	group_5577	group_5863	group_7837
gene_2683	KLPN_ST3073843	group_4548	group_4860	fnr
gene_2684	KLPN_ST3073844	group_2701	group_2942	abaF_1
gene_2685	KLPN_ST3073845	group_6098	group_6368	group_7326
gene_2686	KLPN_ST3073846	group_1436	group_1647	hipO_1
gene_2687	KLPN_ST3073847	gcvA_5	gcvA_5	gcvA_1
gene_2688	KLPN_ST3073848	chbC_1	chbC_1	chbC
gene_2689	KLPN_ST3073849	group_1038	group_1244	chiA1
gene_2690	KLPN_ST307384	group_2945	group_3185	hycD
gene_2691	KLPN_ST3073850	group_2968	group_3208	iolE_3
gene_2692	KLPN_ST3073852	group_6848	group_7113	group_6917
gene_2693	KLPN_ST3073853	zapD_2~~~zapD_1~~~zapD	zapD_2~~~zapD_1~~~zapD	zapD
gene_2694	KLPN_ST3073854	group_4498	group_4811	aroD
gene_2695	KLPN_ST3073855	group_2345	group_2553	carB
gene_2696	KLPN_ST3073856	group_5839	group_6120	mog
gene_2697	KLPN_ST3073857	group_9123	group_9229	group_7621
gene_2698	KLPN_ST3073858	group_3405	group_1679	group_7595
gene_2699	KLPN_ST3073859	group_9410	group_9509	yjiA
gene_2700	KLPN_ST3073861	group_588	group_798	group_5408
gene_2701	KLPN_ST3073865	group_1993	group_2203	group_7747
gene_2702	KLPN_ST3073866	group_7033	group_7300	group_6530
gene_2703	KLPN_ST3073867	group_3297	group_3559	dapA_3
gene_2704	KLPN_ST3073868	group_2067	group_2280	group_7368
gene_2705	KLPN_ST3073869	group_7449	group_7653	group_15731
gene_2706	KLPN_ST307386	group_7723	group_7903	group_15230
gene_2707	KLPN_ST3073870	group_733	group_938	group_4974
gene_2708	KLPN_ST3073871	group_3848	group_4162	truA
gene_2709	KLPN_ST3073872	group_955	group_1159	nuoE
gene_2710	KLPN_ST3073873	group_2307	group_2517	nrdB
gene_2711	KLPN_ST3073874	group_270	group_267	group_7025
gene_2712	KLPN_ST3073875	group_2750	group_2991	bglF_3
gene_2713	KLPN_ST3073876	group_5648	group_5930	pcaG
gene_2714	KLPN_ST3073877	slyA_2~~~slyA_1	slyA_2~~~slyA_1	slyA_1
gene_2715	KLPN_ST3073878	group_1572	group_1785	rhtC_1
gene_2716	KLPN_ST3073879	group_1054	group_1260	scoB
gene_2717	KLPN_ST307387	group_2165	group_2378	hmp
gene_2718	KLPN_ST307388	group_962	group_1168	hisS
gene_2719	KLPN_ST3073890	group_4066	group_4412	licC_3
gene_2720	KLPN_ST3073891	group_8498	group_8652	vdcD
gene_2721	KLPN_ST3073892	group_3445	group_3744	barA
gene_2722	KLPN_ST3073893	group_7162	group_7414	group_6399
gene_2723	KLPN_ST3073894	cbiK	cbiK	cbiK
gene_2724	KLPN_ST3073896	group_74	group_75	infB
gene_2725	KLPN_ST3073897	lptA	lptA	lptA
gene_2726	KLPN_ST3073898	group_5284	group_5575	trmH
gene_2727	KLPN_ST3073899	group_760	group_965	fsr
gene_2728	KLPN_ST307389	group_1675	group_1888	group_3357
gene_2729	KLPN_ST3073900	yaiA	yaiA	yaiA
gene_2730	KLPN_ST3073901	btuD_3	btuD_3	livF_6
gene_2731	KLPN_ST3073902	papC	papC	papC
gene_2732	KLPN_ST3073903	group_5391	group_5681	metI_2
gene_2733	KLPN_ST3073904	group_6452	group_6714	paaD
gene_2734	KLPN_ST3073905	ydfO	ydfO	ydfO
gene_2735	KLPN_ST3073906	group_2814	group_3056	group_3948
gene_2736	KLPN_ST3073907	group_2621	group_2862	group_2649
gene_2737	KLPN_ST3073908	yciE_1	yciE_1	yciE_1
gene_2738	KLPN_ST3073909	ghrA_2	ghrA_2	ghrA_1
gene_2739	KLPN_ST307390	group_3076	group_3015	group_1520
gene_2740	KLPN_ST3073910	plsX	plsX	plsX
gene_2741	KLPN_ST3073916	dgoT_2	dgoT_2	dgoT_2
gene_2742	KLPN_ST307391	group_1752	group_1963	group_3679
gene_2743	KLPN_ST3073921	group_2406	group_2614	kdsD
gene_2744	KLPN_ST307392	group_1212	group_1420	eutM
gene_2745	KLPN_ST3073938	group_120	group_122	bcsB_1
gene_2746	KLPN_ST307393	group_1584	group_1796	zipA
gene_2747	KLPN_ST307394	group_3674	group_3996	group_4975
gene_2748	KLPN_ST3073954	group_907	group_1110	gabT
gene_2749	KLPN_ST307395	group_1493	group_1707	aroC
gene_2750	KLPN_ST307396	group_1264	group_1476	ackA
gene_2751	KLPN_ST307397	pncC_4~~~pncC_2	pncC_4~~~pncC_2	pncC_3
gene_2752	KLPN_ST307398	abaF_1	abaF_1	abaF_2
gene_2753	KLPN_ST307399	scrY_2	scrY_2	scrY_1
gene_2754	KLPN_ST307400	group_3512	group_3815	group_2108
gene_2755	KLPN_ST307401	group_2943	group_3184	ydeP
gene_2756	KLPN_ST307402	bglA_3	bglA_3	bglA_2
gene_2757	KLPN_ST307404	group_9313	group_9404	group_7000
gene_2758	KLPN_ST3074056	group_3306	group_3572	group_15672
gene_2759	KLPN_ST307405	ttdA	ttdA	ttdA
gene_2760	KLPN_ST307406	group_9424	group_3117	pxpC
gene_2761	KLPN_ST307407	group_6646	group_6896	ybeY
gene_2762	KLPN_ST307408	group_1011	group_1217	group_5117
gene_2763	KLPN_ST307409	group_1154	group_1360	fabG_4
gene_2764	KLPN_ST307410	higA_1	higA_1	higA
gene_2765	KLPN_ST307411	group_3731	group_4066	iolG_4
gene_2766	KLPN_ST3074125	group_4210	group_4560	group_712
gene_2767	KLPN_ST307412	tomB	tomB	tomB
gene_2768	KLPN_ST3074133	group_2350	group_2557	gcvA_5
gene_2769	KLPN_ST3074139	ybeM	ybeM	ybeM
gene_2770	KLPN_ST307413	group_6740	group_6989	decR
gene_2771	KLPN_ST307414	group_9403	group_9498	panE
gene_2772	KLPN_ST307415	group_5532	group_5815	group_15726
gene_2773	KLPN_ST307416	group_306	group_303	group_14954
gene_2774	KLPN_ST307417	group_4023	group_4332	nqrC
gene_2775	KLPN_ST3074184	group_2175	group_2388	group_4511
gene_2776	KLPN_ST307418	group_8273	group_8436	rof
gene_2777	KLPN_ST307419	group_2153	group_2366	clcA
gene_2778	KLPN_ST307420	group_1910	group_2118	group_7622
gene_2779	KLPN_ST307421	group_6211	group_6478	group_7596
gene_2780	KLPN_ST3074224	group_2432	group_2639	cytR_3
gene_2781	KLPN_ST3074225	group_1218	group_1426	suhB_2
gene_2782	KLPN_ST3074227	group_3452	group_3749	pal_1
gene_2783	KLPN_ST307422	group_8839	group_8967	group_7574
gene_2784	KLPN_ST3074245	group_257	group_254	rpoD
gene_2785	KLPN_ST307425	ynfM	ynfM	ynfM
gene_2786	KLPN_ST307426	pcaI	pcaI	pcaI
gene_2787	KLPN_ST307427	group_4270	group_4580	hisP
gene_2788	KLPN_ST307428	yfdC	yfdC	yfdC
gene_2789	KLPN_ST3074323	group_773	group_978	group_4754
gene_2790	KLPN_ST3074327	group_1127	group_1331	group_4220
gene_2791	KLPN_ST307432	group_1884	group_2092	hslU
gene_2792	KLPN_ST307433	group_3083	group_3324	ulaA_4
gene_2793	KLPN_ST307434	group_2762	group_3004	group_5181
gene_2794	KLPN_ST3074351	ydcV_3	ydcV_3	ydcV_2
gene_2795	KLPN_ST307435	group_5536	group_5819	tmk
gene_2796	KLPN_ST307436	ynjC	ynjC	NA
gene_2797	KLPN_ST307437	group_7059	group_7325	group_14942
gene_2798	KLPN_ST307438	osmB	osmB	osmB
gene_2799	KLPN_ST307439	group_2659	group_2900	mppA
gene_2800	KLPN_ST307441	pdeC	pdeC	pdeC
gene_2801	KLPN_ST307442	group_1606	group_1818	phnM
gene_2802	KLPN_ST3074455	group_1528	group_1746	nupX
gene_2803	KLPN_ST307445	group_4581	group_4893	ydfG
gene_2804	KLPN_ST307446	group_2919	group_3158	group_4719
gene_2805	KLPN_ST307450	group_2015	group_2225	btuD_6
gene_2806	KLPN_ST3074519	group_2756	group_2998	citS
gene_2807	KLPN_ST3074522	maoA	maoA	maoA
gene_2808	KLPN_ST3074542	group_112	group_113	gyrB
gene_2809	KLPN_ST3074543	uhpB_1~~~uhpB_2	uhpB_1~~~uhpB_2	uhpB
gene_2810	KLPN_ST3074544	group_2488	group_2707	sbp
gene_2811	KLPN_ST3074545	group_6586	group_6842	coaD
gene_2812	KLPN_ST3074546	group_1794	group_2004	mtlD
gene_2813	KLPN_ST3074547	group_4573	group_4884	group_15072
gene_2814	KLPN_ST3074548	group_911	group_1114	dctA_2
gene_2815	KLPN_ST3074549	group_693	group_898	arnC_2
gene_2816	KLPN_ST3074550	group_815	group_1019	ugpB_1
gene_2817	KLPN_ST3074551	group_5377	group_5667	bioH
gene_2818	KLPN_ST3074552	tsgA	tsgA	tsgA
gene_2819	KLPN_ST3074553	group_5744	group_6028	rplD
gene_2820	KLPN_ST3074554	group_1670	group_1880	group_15143
gene_2821	KLPN_ST3074555	group_215	group_214	aaeB_2
gene_2822	KLPN_ST3074556	group_5968	group_6246	kdsC
gene_2823	KLPN_ST3074557	group_2286	group_9520	truB
gene_2824	KLPN_ST3074558	group_3605	group_3898	group_14975
gene_2825	KLPN_ST3074559	group_1922	group_2129	group_3531
gene_2826	KLPN_ST3074560	group_5589	group_5876	yfdX
gene_2827	KLPN_ST3074561	group_1433	group_1644	tyrA
gene_2828	KLPN_ST3074562	group_3536	group_3828	murR
gene_2829	KLPN_ST3074563	group_2974	group_3213	group_5074
gene_2830	KLPN_ST3074564	group_3201	group_3455	bglK
gene_2831	KLPN_ST3074565	group_3828	group_4169	eutD
gene_2832	KLPN_ST3074566	group_4419	group_4735	cysZ
gene_2833	KLPN_ST3074567	group_2434	group_2641	group_4976
gene_2834	KLPN_ST3074568	group_961	group_1166	dctA_1
gene_2835	KLPN_ST3074569	group_1301	group_1513	group_4717
gene_2836	KLPN_ST3074572	group_1088	group_1293	group_4729
gene_2837	KLPN_ST3074573	mepM_1	mepM_1	mepM_1
gene_2838	KLPN_ST3074574	group_1932	group_2139	dadX
gene_2839	KLPN_ST3074575	group_1388	group_1600	group_4755
gene_2840	KLPN_ST3074576	group_3590	group_3884	group_7811
gene_2841	KLPN_ST3074577	group_2590	group_2832	yeaX_1
gene_2842	KLPN_ST3074578	group_1056	group_1262	cfa
gene_2843	KLPN_ST3074582	group_3729	group_4064	group_943
gene_2844	KLPN_ST3074583	group_3000	group_3239	rspR
gene_2845	KLPN_ST3074584	fabD_1~~~fabD_2	fabD_1~~~fabD_2	fabD_1
gene_2846	KLPN_ST3074585	ydgI	ydgI	ydgI
gene_2847	KLPN_ST3074586	group_2690	group_2931	astC_1
gene_2848	KLPN_ST3074587	group_8994	group_9112	group_15008
gene_2849	KLPN_ST3074588	group_8807	group_8939	group_15077
gene_2850	KLPN_ST3074589	group_816	group_1020	yraA
gene_2851	KLPN_ST3074590	sapB	sapB	sapB
gene_2852	KLPN_ST3074591	group_2664	group_2907	trpGD
gene_2853	KLPN_ST3074592	spy	spy	spy
gene_2854	KLPN_ST3074593	yeaD	yeaD	yeaD
gene_2855	KLPN_ST3074594	group_4134	group_4439	ydcV_3
gene_2856	KLPN_ST3074595	group_1111	group_1315	ptsG
gene_2857	KLPN_ST3074596	group_2095	group_2308	sbnD_2
gene_2858	KLPN_ST3074597	group_6476	group_6735	rutF
gene_2859	KLPN_ST3074599	group_2997	group_3236	por_2
gene_2860	KLPN_ST3074600	group_2736	group_2974	pbpG
gene_2861	KLPN_ST3074601	group_5415	group_5703	hxpB_2
gene_2862	KLPN_ST3074602	group_2785	group_3028	group_2730
gene_2863	KLPN_ST3074603	group_7810	group_7985	group_15137
gene_2864	KLPN_ST3074604	group_3005	group_3244	metN_1
gene_2865	KLPN_ST3074605	group_1929	group_2136	paaC
gene_2866	KLPN_ST3074606	group_9135	group_9240	group_7337
gene_2867	KLPN_ST3074607	group_3700	group_4033	abgB
gene_2868	KLPN_ST3074608	group_7435	group_7640	mdtJ_1
gene_2869	KLPN_ST3074609	group_2939	group_3181	fdnH
gene_2870	KLPN_ST3074610	group_5664	group_5946	gstB_1
gene_2871	KLPN_ST3074611	group_1347	group_1559	potA_2
gene_2872	KLPN_ST3074612	group_5434	group_5722	exoX
gene_2873	KLPN_ST3074613	group_2667	group_2908	otsA
gene_2874	KLPN_ST3074614	group_6450	group_6712	vsr
gene_2875	KLPN_ST3074615	group_900	group_1103	cydB_3
gene_2876	KLPN_ST3074617	fcuA	fcuA	fcuA
gene_2877	KLPN_ST3074619	group_8324	group_8484	bssS
gene_2878	KLPN_ST3074620	rutA	rutA	rutA
gene_2879	KLPN_ST3074622	ariR	ariR	ariR
gene_2880	KLPN_ST3074631	group_793	group_997	group_2093
gene_2881	KLPN_ST3074632	group_1871	group_2081	treF
gene_2882	KLPN_ST3074633	yhhQ	yhhQ	yhhQ
gene_2883	KLPN_ST3074634	group_5459	group_5746	group_15300
gene_2884	KLPN_ST3074635	envZ	envZ	envZ
gene_2885	KLPN_ST3074636	yhfA	yhfA	yhfA
gene_2886	KLPN_ST3074637	group_8325	group_8485	rpsQ
gene_2887	KLPN_ST3074639	group_711	group_916	accC
gene_2888	KLPN_ST3074640	gltB_2	gltB_2	gltB
gene_2889	KLPN_ST3074641	dacB_2~~~dacB_1	dacB_2~~~dacB_1	dacB
gene_2890	KLPN_ST3074642	osmY	osmY	osmY
gene_2891	KLPN_ST3074643	group_7932	group_8109	group_15029
gene_2892	KLPN_ST3074644	group_5590	group_5877	dhaL
gene_2893	KLPN_ST3074650	group_2606	group_2848	group_6545
gene_2894	KLPN_ST3074651	group_6917	group_7188	yibN
gene_2895	KLPN_ST3074652	group_7885	group_8064	group_14961
gene_2896	KLPN_ST3074654	group_676	group_881	gmuD_1
gene_2897	KLPN_ST3074655	group_1266	group_1478	srlA
gene_2898	KLPN_ST3074656	ygaM	ygaM	ygaM
gene_2899	KLPN_ST3074657	group_1930	group_2137	aroF
gene_2900	KLPN_ST3074658	group_8274	group_8437	yfhL
gene_2901	KLPN_ST3074659	group_914	group_1118	pepB
gene_2902	KLPN_ST3074660	deoC_2	deoC_2	deoC_1
gene_2903	KLPN_ST3074661	group_5269	group_5560	yraI_1
gene_2904	KLPN_ST3074662	group_2675	group_2916	group_3578
gene_2905	KLPN_ST3074663	sapC	sapC	sapC
gene_2906	KLPN_ST3074664	trpC	trpC	trpC
gene_2907	KLPN_ST3074665	group_7718	group_7898	group_15742
gene_2908	KLPN_ST3074666	group_2400	group_2608	group_1376
gene_2909	KLPN_ST3074668	group_9351	group_9441	group_8062
gene_2910	KLPN_ST3074671	group_212	group_211	glgX
gene_2911	KLPN_ST3074672	group_1873	group_2083	group_3317
gene_2912	KLPN_ST3074673	group_5835	group_6116	group_15058
gene_2913	KLPN_ST3074674	group_6414	group_6678	rpsE
gene_2914	KLPN_ST3074675	group_9214	group_9313	group_8069
gene_2915	KLPN_ST3074683	mutS2	mutS2	mutS2
gene_2916	KLPN_ST3074684	group_6075	group_6345	yfcD
gene_2917	KLPN_ST3074685	group_2040	group_2252	group_7007
gene_2918	KLPN_ST3074686	group_2859	group_3098	group_5240
gene_2919	KLPN_ST3074687	group_2811	group_3053	ycaD_1
gene_2920	KLPN_ST3074689	group_6248	group_6515	group_6598
gene_2921	KLPN_ST3074691	narZ_1~~~narZ_2	narZ_1~~~narZ_2	narZ
gene_2922	KLPN_ST3074692	group_3752	group_4090	group_1126
gene_2923	KLPN_ST3074693	group_2507	group_2738	pdxA2_1
gene_2924	KLPN_ST3074694	catD~~~rutD_2	catD~~~rutD_2	catD
gene_2925	KLPN_ST3074695	group_2873	group_5069	malX
gene_2926	KLPN_ST3074696	group_969	group_1174	paaX
gene_2927	KLPN_ST3074697	group_1107	group_1311	glpR_2
gene_2928	KLPN_ST3074699	group_6386	group_6653	tpx
gene_2929	KLPN_ST3074700	lapB	lapB	lapB
gene_2930	KLPN_ST3074701	group_3033	group_3273	NA
gene_2931	KLPN_ST3074704	group_6052	group_6325	group_7653
gene_2932	KLPN_ST3074705	group_608	group_818	ssuB_3
gene_2933	KLPN_ST3074711	group_1733	group_1945	group_15728
gene_2934	KLPN_ST3074725	group_2804	group_1775	group_2887
gene_2935	KLPN_ST3074726	nasD~~~norW	nasD~~~norW	norW
gene_2936	KLPN_ST3074727	group_2970	group_3210	rbn_2
gene_2937	KLPN_ST3074728	group_5308	group_5597	hisQ_2
gene_2938	KLPN_ST3074733	group_7222	group_7464	group_7888
gene_2939	KLPN_ST3074734	hipB	hipB	hipB
gene_2940	KLPN_ST3074735	group_2693	group_2934	uxaB
gene_2941	KLPN_ST3074736	group_2374	group_2581	group_3874
gene_2942	KLPN_ST3074739	yffB	yffB	yffB
gene_2943	KLPN_ST3074740	group_8996	group_9114	group_16080
gene_2944	KLPN_ST3074741	group_1510	group_1724	NA
gene_2945	KLPN_ST3074814	epsJ	epsJ	epsJ
gene_2946	KLPN_ST3074847	group_1501	group_1715	phnW
gene_2947	KLPN_ST3074899	basS	basS	basS
gene_2948	KLPN_ST3074975	group_3767	group_4104	group_936
gene_2949	KLPN_ST307501	group_5387	group_5677	group_4727
gene_2950	KLPN_ST3075036	group_1987	group_2196	amiB
gene_2951	KLPN_ST3075093	group_3495	group_3795	mlc
gene_2952	KLPN_ST3075094	mdoG	mdoG	mdoG
gene_2953	KLPN_ST3075100	epsF_1	epsF_1	epsF_1
gene_2954	KLPN_ST3075101	nasR	nasR	nasR
gene_2955	KLPN_ST3075165	group_2802	group_3045	dmlR_20
gene_2956	KLPN_ST3075166	group_409	group_468	gsiB
gene_2957	KLPN_ST3075167	bhsA_1	bhsA_1	bhsA_1
gene_2958	KLPN_ST3075168	group_1641	group_1854	bioC
gene_2959	KLPN_ST3075169	group_4260	group_4570	modA
gene_2960	KLPN_ST307516	group_2652	group_2893	znuA
gene_2961	KLPN_ST3075170	group_1594	group_1806	cydB_2
gene_2962	KLPN_ST3075171	group_6231	group_6498	fldA
gene_2963	KLPN_ST3075172	group_6683	group_6933	rlmH
gene_2964	KLPN_ST3075173	group_2682	group_2923	ydjH
gene_2965	KLPN_ST3075174	group_2369	group_2576	fepD
gene_2966	KLPN_ST3075175	tpa	tpa	tpa
gene_2967	KLPN_ST3075176	mdtD_1	mdtD_1	jefA_1
gene_2968	KLPN_ST3075177	group_3510	group_3813	fhuC_1
gene_2969	KLPN_ST3075178	group_7856	group_8035	group_6885
gene_2970	KLPN_ST3075179	group_853	group_1056	gsk
gene_2971	KLPN_ST3075180	malK_1~~~btuD_5	malK_1~~~btuD_5	malK_1
gene_2972	KLPN_ST3075181	group_699	group_904	cyoA
gene_2973	KLPN_ST3075182	group_1425	group_1636	group_3434
gene_2974	KLPN_ST3075183	group_7013	group_7281	group_15272
gene_2975	KLPN_ST3075184	group_3876	group_4187	glnH_2
gene_2976	KLPN_ST3075185	group_6187	group_6450	smfA
gene_2977	KLPN_ST3075186	glgM~~~bshA	glgM~~~bshA	glgM
gene_2978	KLPN_ST3075187	group_3917	group_4226	group_15024
gene_2979	KLPN_ST3075188	group_1262	group_8421	dxr
gene_2980	KLPN_ST3075189	group_7407	group_7613	group_6908
gene_2981	KLPN_ST3075190	group_2561	group_2803	group_6929
